split,task,seed,episode,method,candidate,task_success,mechanical_closure_margin,semantic_violation,functional_blockage,slip_rate,damage_rate,semantic_calibration_error,oracle_regret
combined_hard_shift,mug_pour_handoff,1,15,minus_task_intent_conditioning,13,1.00000,0.90306,1.00000,1.00000,0.00000,0.00000,0.04449,0.00000
combined_hard_shift,mug_pour_handoff,1,15,minus_forbidden_surface_semantics,13,1.00000,0.90306,0.00000,0.00000,0.00000,0.00000,0.10063,0.00000
combined_hard_shift,mug_pour_handoff,1,15,minus_functional_access_constraint,13,0.00000,0.90306,0.00000,1.00000,0.00000,0.00000,0.04171,0.00000
combined_hard_shift,mug_pour_handoff,1,15,minus_material_deformation_risk,13,0.00000,0.90306,1.00000,0.00000,0.00000,0.00000,0.18064,0.00000
combined_hard_shift,mug_pour_handoff,1,15,geometry_only_closure_score,4,0.00000,0.94301,1.00000,1.00000,0.00000,0.00000,0.62630,0.31549
combined_hard_shift,mug_pour_handoff,1,15,language_only_semantic_score,13,0.00000,0.90306,0.00000,0.00000,0.00000,0.00000,0.18549,0.00000
combined_hard_shift,mug_pour_handoff,1,16,full_semantic_force_closure,2,1.00000,0.51053,0.00000,0.00000,1.00000,0.00000,0.05568,0.08715
combined_hard_shift,mug_pour_handoff,1,16,minus_task_intent_conditioning,2,0.00000,0.51053,0.00000,0.00000,1.00000,0.00000,0.19084,0.08715
combined_hard_shift,mug_pour_handoff,1,16,minus_forbidden_surface_semantics,6,0.00000,0.43747,0.00000,0.00000,1.00000,0.00000,0.02407,0.24864
combined_hard_shift,mug_pour_handoff,1,16,minus_functional_access_constraint,2,0.00000,0.51053,0.00000,0.00000,0.00000,0.00000,0.20021,0.08715
combined_hard_shift,mug_pour_handoff,1,16,minus_material_deformation_risk,2,0.00000,0.51053,0.00000,0.00000,0.00000,0.00000,0.05999,0.08715
combined_hard_shift,mug_pour_handoff,1,16,geometry_only_closure_score,14,0.00000,0.86124,1.00000,0.00000,0.00000,0.00000,0.57782,0.29179
combined_hard_shift,mug_pour_handoff,1,16,language_only_semantic_score,8,0.00000,0.23875,0.00000,0.00000,0.00000,1.00000,0.02265,0.18218
combined_hard_shift,mug_pour_handoff,1,17,full_semantic_force_closure,0,0.00000,0.56991,0.00000,0.00000,0.00000,0.00000,0.27660,0.03960
combined_hard_shift,mug_pour_handoff,1,17,minus_task_intent_conditioning,0,0.00000,0.56991,0.00000,1.00000,0.00000,0.00000,0.41874,0.03960
combined_hard_shift,mug_pour_handoff,1,17,minus_forbidden_surface_semantics,0,0.00000,0.56991,0.00000,0.00000,0.00000,0.00000,0.38093,0.03960
combined_hard_shift,mug_pour_handoff,1,17,minus_functional_access_constraint,0,1.00000,0.56991,0.00000,1.00000,0.00000,0.00000,0.42995,0.03960
combined_hard_shift,mug_pour_handoff,1,17,minus_material_deformation_risk,13,1.00000,0.67761,1.00000,0.00000,1.00000,1.00000,0.08787,0.00000
combined_hard_shift,mug_pour_handoff,1,17,geometry_only_closure_score,12,0.00000,1.00000,1.00000,1.00000,0.00000,1.00000,0.51888,0.40166
combined_hard_shift,mug_pour_handoff,1,17,language_only_semantic_score,0,1.00000,0.56991,0.00000,0.00000,0.00000,0.00000,0.14740,0.03960
combined_hard_shift,mug_pour_handoff,1,18,full_semantic_force_closure,6,0.00000,0.59411,0.00000,0.00000,0.00000,0.00000,0.24960,0.00000
combined_hard_shift,mug_pour_handoff,1,18,minus_task_intent_conditioning,6,1.00000,0.59411,0.00000,0.00000,0.00000,0.00000,0.37534,0.00000
combined_hard_shift,mug_pour_handoff,1,18,minus_forbidden_surface_semantics,2,0.00000,0.93559,1.00000,1.00000,0.00000,0.00000,0.56453,0.32683
combined_hard_shift,mug_pour_handoff,1,18,minus_functional_access_constraint,6,0.00000,0.59411,0.00000,0.00000,0.00000,0.00000,0.38290,0.00000
combined_hard_shift,mug_pour_handoff,1,18,minus_material_deformation_risk,6,1.00000,0.59411,0.00000,1.00000,0.00000,0.00000,0.23251,0.00000
combined_hard_shift,mug_pour_handoff,1,18,geometry_only_closure_score,2,0.00000,0.93559,1.00000,1.00000,0.00000,0.00000,0.61174,0.32683
combined_hard_shift,mug_pour_handoff,1,18,language_only_semantic_score,6,1.00000,0.59411,0.00000,0.00000,1.00000,0.00000,0.04254,0.00000
combined_hard_shift,mug_pour_handoff,1,19,full_semantic_force_closure,14,0.00000,0.41323,0.00000,0.00000,1.00000,1.00000,0.23199,0.00000
combined_hard_shift,mug_pour_handoff,1,19,minus_task_intent_conditioning,14,0.00000,0.41323,0.00000,0.00000,0.00000,1.00000,0.37606,0.00000
combined_hard_shift,mug_pour_handoff,1,19,minus_forbidden_surface_semantics,7,1.00000,0.80316,0.00000,0.00000,0.00000,1.00000,0.05632,0.07234
combined_hard_shift,mug_pour_handoff,1,19,minus_functional_access_constraint,7,0.00000,0.80316,0.00000,0.00000,0.00000,0.00000,0.01921,0.07234
combined_hard_shift,mug_pour_handoff,1,19,minus_material_deformation_risk,7,0.00000,0.80316,1.00000,0.00000,0.00000,1.00000,0.22103,0.07234
combined_hard_shift,mug_pour_handoff,1,19,geometry_only_closure_score,7,0.00000,0.80316,0.00000,0.00000,0.00000,0.00000,0.07706,0.07234
combined_hard_shift,mug_pour_handoff,1,19,language_only_semantic_score,14,1.00000,0.41323,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
combined_hard_shift,mug_pour_handoff,1,20,full_semantic_force_closure,3,0.00000,0.55923,0.00000,1.00000,0.00000,1.00000,0.07430,0.22493
combined_hard_shift,mug_pour_handoff,1,20,minus_task_intent_conditioning,3,0.00000,0.55923,0.00000,1.00000,0.00000,0.00000,0.04073,0.22493
combined_hard_shift,mug_pour_handoff,1,20,minus_forbidden_surface_semantics,7,0.00000,0.86569,1.00000,1.00000,0.00000,0.00000,0.54264,0.24626
combined_hard_shift,mug_pour_handoff,1,20,minus_functional_access_constraint,3,0.00000,0.55923,0.00000,1.00000,0.00000,0.00000,0.05719,0.22493
combined_hard_shift,mug_pour_handoff,1,20,minus_material_deformation_risk,3,0.00000,0.55923,0.00000,1.00000,0.00000,0.00000,0.13658,0.22493
combined_hard_shift,mug_pour_handoff,1,20,geometry_only_closure_score,13,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.21091,0.09385
combined_hard_shift,mug_pour_handoff,1,20,language_only_semantic_score,1,0.00000,0.09181,1.00000,0.00000,1.00000,0.00000,0.27960,0.33198
combined_hard_shift,mug_pour_handoff,1,21,full_semantic_force_closure,12,1.00000,0.89070,1.00000,0.00000,0.00000,0.00000,0.02564,0.00000
combined_hard_shift,mug_pour_handoff,1,21,minus_task_intent_conditioning,12,0.00000,0.89070,0.00000,0.00000,0.00000,0.00000,0.08774,0.00000
combined_hard_shift,mug_pour_handoff,1,21,minus_forbidden_surface_semantics,12,1.00000,0.89070,0.00000,0.00000,0.00000,1.00000,0.04076,0.00000
combined_hard_shift,mug_pour_handoff,1,21,minus_functional_access_constraint,12,0.00000,0.89070,0.00000,1.00000,0.00000,0.00000,0.08437,0.00000
combined_hard_shift,mug_pour_handoff,1,21,minus_material_deformation_risk,12,0.00000,0.89070,0.00000,0.00000,1.00000,0.00000,0.04480,0.00000
combined_hard_shift,mug_pour_handoff,1,21,geometry_only_closure_score,12,1.00000,0.89070,0.00000,0.00000,0.00000,0.00000,0.07779,0.00000
combined_hard_shift,mug_pour_handoff,1,21,language_only_semantic_score,8,0.00000,0.51663,0.00000,0.00000,0.00000,0.00000,0.22358,0.21744
combined_hard_shift,mug_pour_handoff,1,22,full_semantic_force_closure,12,0.00000,0.80013,1.00000,0.00000,0.00000,0.00000,0.32317,0.01972
combined_hard_shift,mug_pour_handoff,1,22,minus_task_intent_conditioning,12,1.00000,0.80013,0.00000,0.00000,0.00000,0.00000,0.20713,0.01972
combined_hard_shift,mug_pour_handoff,1,22,minus_forbidden_surface_semantics,12,0.00000,0.80013,0.00000,0.00000,0.00000,0.00000,0.25814,0.01972
combined_hard_shift,mug_pour_handoff,1,22,minus_functional_access_constraint,12,0.00000,0.80013,0.00000,1.00000,0.00000,0.00000,0.20289,0.01972
combined_hard_shift,mug_pour_handoff,1,22,minus_material_deformation_risk,12,0.00000,0.80013,0.00000,0.00000,1.00000,0.00000,0.35084,0.01972
combined_hard_shift,mug_pour_handoff,1,22,geometry_only_closure_score,12,0.00000,0.80013,0.00000,0.00000,0.00000,0.00000,0.20741,0.01972
combined_hard_shift,mug_pour_handoff,1,22,language_only_semantic_score,8,1.00000,0.61915,0.00000,1.00000,0.00000,0.00000,0.03974,0.00000
combined_hard_shift,mug_pour_handoff,1,23,full_semantic_force_closure,1,0.00000,0.76376,0.00000,1.00000,0.00000,0.00000,0.01183,0.10254
combined_hard_shift,mug_pour_handoff,1,23,minus_task_intent_conditioning,1,0.00000,0.76376,0.00000,1.00000,0.00000,1.00000,0.17547,0.10254
combined_hard_shift,mug_pour_handoff,1,23,minus_forbidden_surface_semantics,1,0.00000,0.76376,0.00000,0.00000,1.00000,1.00000,0.10404,0.10254
combined_hard_shift,mug_pour_handoff,1,23,minus_functional_access_constraint,1,0.00000,0.76376,0.00000,0.00000,0.00000,0.00000,0.18914,0.10254
combined_hard_shift,mug_pour_handoff,1,23,minus_material_deformation_risk,6,0.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.15602,0.00000
combined_hard_shift,mug_pour_handoff,1,23,geometry_only_closure_score,6,1.00000,1.00000,1.00000,1.00000,0.00000,1.00000,0.02401,0.00000
combined_hard_shift,mug_pour_handoff,1,23,language_only_semantic_score,0,1.00000,0.51557,0.00000,0.00000,0.00000,0.00000,0.00033,0.07080
combined_hard_shift,mug_pour_handoff,1,24,full_semantic_force_closure,3,0.00000,0.87776,0.00000,1.00000,0.00000,0.00000,0.06529,0.00000
combined_hard_shift,mug_pour_handoff,1,24,minus_task_intent_conditioning,3,0.00000,0.87776,0.00000,0.00000,0.00000,1.00000,0.16103,0.00000
combined_hard_shift,mug_pour_handoff,1,24,minus_forbidden_surface_semantics,3,1.00000,0.87776,0.00000,0.00000,0.00000,0.00000,0.17912,0.00000
combined_hard_shift,mug_pour_handoff,1,24,minus_functional_access_constraint,3,1.00000,0.87776,1.00000,1.00000,0.00000,1.00000,0.14831,0.00000
combined_hard_shift,mug_pour_handoff,1,24,minus_material_deformation_risk,3,1.00000,0.87776,0.00000,0.00000,0.00000,0.00000,0.02460,0.00000
combined_hard_shift,mug_pour_handoff,1,24,geometry_only_closure_score,3,0.00000,0.87776,0.00000,1.00000,0.00000,0.00000,0.08864,0.00000
combined_hard_shift,mug_pour_handoff,1,24,language_only_semantic_score,3,0.00000,0.87776,1.00000,0.00000,0.00000,0.00000,0.14120,0.00000
combined_hard_shift,mug_pour_handoff,1,25,full_semantic_force_closure,7,0.00000,0.70681,0.00000,0.00000,0.00000,0.00000,0.04115,0.00000
combined_hard_shift,mug_pour_handoff,1,25,minus_task_intent_conditioning,7,1.00000,0.70681,0.00000,1.00000,0.00000,0.00000,0.07750,0.00000
combined_hard_shift,mug_pour_handoff,1,25,minus_forbidden_surface_semantics,7,0.00000,0.70681,0.00000,1.00000,0.00000,0.00000,0.01029,0.00000
combined_hard_shift,mug_pour_handoff,1,25,minus_functional_access_constraint,7,0.00000,0.70681,1.00000,0.00000,0.00000,0.00000,0.08297,0.00000
combined_hard_shift,mug_pour_handoff,1,25,minus_material_deformation_risk,7,1.00000,0.70681,0.00000,0.00000,0.00000,0.00000,0.07560,0.00000
combined_hard_shift,mug_pour_handoff,1,25,geometry_only_closure_score,7,0.00000,0.70681,0.00000,0.00000,0.00000,0.00000,0.03262,0.00000
combined_hard_shift,mug_pour_handoff,1,25,language_only_semantic_score,0,1.00000,0.33890,0.00000,1.00000,0.00000,0.00000,0.11953,0.02057
combined_hard_shift,mug_pour_handoff,1,26,full_semantic_force_closure,11,1.00000,0.60471,1.00000,0.00000,0.00000,1.00000,0.12380,0.00000
combined_hard_shift,mug_pour_handoff,1,26,minus_task_intent_conditioning,0,0.00000,0.96375,1.00000,0.00000,0.00000,0.00000,0.02590,0.00275
combined_hard_shift,mug_pour_handoff,1,26,minus_forbidden_surface_semantics,0,1.00000,0.96375,0.00000,1.00000,0.00000,0.00000,0.06473,0.00275
combined_hard_shift,mug_pour_handoff,1,26,minus_functional_access_constraint,0,1.00000,0.96375,0.00000,0.00000,0.00000,0.00000,0.01728,0.00275
combined_hard_shift,mug_pour_handoff,1,26,minus_material_deformation_risk,0,0.00000,0.96375,1.00000,1.00000,0.00000,0.00000,0.22003,0.00275
combined_hard_shift,mug_pour_handoff,1,26,geometry_only_closure_score,9,0.00000,0.98905,1.00000,0.00000,0.00000,0.00000,0.39899,0.16279
combined_hard_shift,mug_pour_handoff,1,26,language_only_semantic_score,11,1.00000,0.60471,0.00000,0.00000,0.00000,0.00000,0.07184,0.00000
combined_hard_shift,mug_pour_handoff,1,27,full_semantic_force_closure,12,0.00000,0.39433,0.00000,0.00000,0.00000,1.00000,0.16720,0.20543
combined_hard_shift,mug_pour_handoff,1,27,minus_task_intent_conditioning,10,0.00000,0.94038,1.00000,1.00000,1.00000,1.00000,0.02296,0.20151
combined_hard_shift,mug_pour_handoff,1,27,minus_forbidden_surface_semantics,13,0.00000,0.82359,0.00000,0.00000,0.00000,0.00000,0.23096,0.00000
combined_hard_shift,mug_pour_handoff,1,27,minus_functional_access_constraint,10,0.00000,0.94038,0.00000,0.00000,0.00000,0.00000,0.03052,0.20151
combined_hard_shift,mug_pour_handoff,1,27,minus_material_deformation_risk,10,0.00000,0.94038,0.00000,1.00000,0.00000,1.00000,0.20520,0.20151
combined_hard_shift,mug_pour_handoff,1,27,geometry_only_closure_score,10,0.00000,0.94038,0.00000,1.00000,0.00000,1.00000,0.06505,0.20151
combined_hard_shift,mug_pour_handoff,1,27,language_only_semantic_score,1,0.00000,0.26059,1.00000,1.00000,0.00000,0.00000,0.19457,0.32363
combined_hard_shift,mug_pour_handoff,1,28,full_semantic_force_closure,13,0.00000,0.41691,0.00000,0.00000,1.00000,0.00000,0.28316,0.05760
combined_hard_shift,mug_pour_handoff,1,28,minus_task_intent_conditioning,5,0.00000,0.55997,0.00000,0.00000,1.00000,0.00000,0.11570,0.16824
combined_hard_shift,mug_pour_handoff,1,28,minus_forbidden_surface_semantics,14,0.00000,0.59709,1.00000,1.00000,0.00000,1.00000,0.36507,0.32040
combined_hard_shift,mug_pour_handoff,1,28,minus_functional_access_constraint,5,0.00000,0.55997,0.00000,0.00000,0.00000,0.00000,0.10237,0.16824
combined_hard_shift,mug_pour_handoff,1,28,minus_material_deformation_risk,2,1.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.01864,0.00000
combined_hard_shift,mug_pour_handoff,1,28,geometry_only_closure_score,15,0.00000,0.99222,1.00000,1.00000,0.00000,0.00000,0.66153,0.34574
combined_hard_shift,mug_pour_handoff,1,28,language_only_semantic_score,5,0.00000,0.55997,1.00000,0.00000,0.00000,0.00000,0.32711,0.16824
combined_hard_shift,mug_pour_handoff,1,29,full_semantic_force_closure,6,1.00000,0.63394,0.00000,0.00000,0.00000,0.00000,0.10748,0.00000
combined_hard_shift,mug_pour_handoff,1,29,minus_task_intent_conditioning,6,1.00000,0.63394,0.00000,0.00000,0.00000,0.00000,0.20179,0.00000
combined_hard_shift,mug_pour_handoff,1,29,minus_forbidden_surface_semantics,6,0.00000,0.63394,0.00000,0.00000,0.00000,0.00000,0.19110,0.00000
combined_hard_shift,mug_pour_handoff,1,29,minus_functional_access_constraint,6,1.00000,0.63394,0.00000,0.00000,0.00000,0.00000,0.21017,0.00000
combined_hard_shift,mug_pour_handoff,1,29,minus_material_deformation_risk,6,1.00000,0.63394,1.00000,0.00000,0.00000,0.00000,0.05115,0.00000
combined_hard_shift,mug_pour_handoff,1,29,geometry_only_closure_score,13,0.00000,0.91707,1.00000,1.00000,0.00000,0.00000,0.59349,0.35885
combined_hard_shift,mug_pour_handoff,1,29,language_only_semantic_score,4,0.00000,0.57560,0.00000,1.00000,1.00000,0.00000,0.11362,0.14904
combined_hard_shift,mug_pour_handoff,1,30,full_semantic_force_closure,7,1.00000,0.55021,0.00000,0.00000,0.00000,0.00000,0.25710,0.00000
combined_hard_shift,mug_pour_handoff,1,30,minus_task_intent_conditioning,7,0.00000,0.55021,0.00000,0.00000,0.00000,0.00000,0.41771,0.00000
combined_hard_shift,mug_pour_handoff,1,30,minus_forbidden_surface_semantics,7,0.00000,0.55021,0.00000,0.00000,0.00000,0.00000,0.34110,0.00000
combined_hard_shift,mug_pour_handoff,1,30,minus_functional_access_constraint,7,0.00000,0.55021,0.00000,0.00000,0.00000,0.00000,0.43263,0.00000
combined_hard_shift,mug_pour_handoff,1,30,minus_material_deformation_risk,15,0.00000,0.99776,1.00000,0.00000,0.00000,1.00000,0.34954,0.17055
combined_hard_shift,mug_pour_handoff,1,30,geometry_only_closure_score,4,0.00000,0.90121,1.00000,1.00000,1.00000,1.00000,0.64050,0.34694
combined_hard_shift,mug_pour_handoff,1,30,language_only_semantic_score,2,0.00000,0.42180,0.00000,1.00000,1.00000,0.00000,0.19193,0.34040
combined_hard_shift,mug_pour_handoff,1,31,full_semantic_force_closure,12,0.00000,0.49289,0.00000,0.00000,0.00000,0.00000,0.01236,0.16159
combined_hard_shift,mug_pour_handoff,1,31,minus_task_intent_conditioning,12,0.00000,0.49289,1.00000,1.00000,0.00000,1.00000,0.08940,0.16159
combined_hard_shift,mug_pour_handoff,1,31,minus_forbidden_surface_semantics,0,0.00000,0.60160,1.00000,1.00000,0.00000,1.00000,0.07381,0.16313
combined_hard_shift,mug_pour_handoff,1,31,minus_functional_access_constraint,12,0.00000,0.49289,0.00000,0.00000,1.00000,0.00000,0.08013,0.16159
combined_hard_shift,mug_pour_handoff,1,31,minus_material_deformation_risk,0,0.00000,0.60160,0.00000,1.00000,0.00000,1.00000,0.20620,0.16313
combined_hard_shift,mug_pour_handoff,1,31,geometry_only_closure_score,8,0.00000,0.95384,1.00000,1.00000,0.00000,0.00000,0.62470,0.28781
combined_hard_shift,mug_pour_handoff,1,31,language_only_semantic_score,3,0.00000,0.34786,1.00000,0.00000,1.00000,0.00000,0.09473,0.12069
combined_hard_shift,mug_pour_handoff,1,32,full_semantic_force_closure,15,0.00000,0.89289,0.00000,0.00000,0.00000,0.00000,0.05254,0.13447
combined_hard_shift,mug_pour_handoff,1,32,minus_task_intent_conditioning,15,0.00000,0.89289,0.00000,0.00000,0.00000,0.00000,0.14831,0.13447
combined_hard_shift,mug_pour_handoff,1,32,minus_forbidden_surface_semantics,15,0.00000,0.89289,0.00000,0.00000,0.00000,1.00000,0.14282,0.13447
combined_hard_shift,mug_pour_handoff,1,32,minus_functional_access_constraint,15,1.00000,0.89289,0.00000,0.00000,0.00000,1.00000,0.14662,0.13447
combined_hard_shift,mug_pour_handoff,1,32,minus_material_deformation_risk,3,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.12071,0.00000
combined_hard_shift,mug_pour_handoff,1,32,geometry_only_closure_score,15,0.00000,0.89289,0.00000,0.00000,0.00000,1.00000,0.12283,0.13447
combined_hard_shift,mug_pour_handoff,1,32,language_only_semantic_score,11,1.00000,0.63883,0.00000,1.00000,0.00000,0.00000,0.04572,0.10054
combined_hard_shift,mug_pour_handoff,1,33,full_semantic_force_closure,7,1.00000,0.65239,0.00000,0.00000,0.00000,0.00000,0.29540,0.02252
combined_hard_shift,mug_pour_handoff,1,33,minus_task_intent_conditioning,7,1.00000,0.65239,1.00000,0.00000,1.00000,0.00000,0.15957,0.02252
combined_hard_shift,mug_pour_handoff,1,33,minus_forbidden_surface_semantics,7,1.00000,0.65239,0.00000,0.00000,0.00000,0.00000,0.25774,0.02252
combined_hard_shift,mug_pour_handoff,1,33,minus_functional_access_constraint,7,0.00000,0.65239,1.00000,0.00000,0.00000,0.00000,0.14560,0.02252
combined_hard_shift,mug_pour_handoff,1,33,minus_material_deformation_risk,7,0.00000,0.65239,0.00000,0.00000,0.00000,0.00000,0.31014,0.02252
combined_hard_shift,mug_pour_handoff,1,33,geometry_only_closure_score,10,0.00000,0.77571,0.00000,1.00000,0.00000,1.00000,0.15391,0.13193
combined_hard_shift,mug_pour_handoff,1,33,language_only_semantic_score,14,0.00000,0.40863,0.00000,0.00000,1.00000,1.00000,0.05791,0.08901
combined_hard_shift,mug_pour_handoff,1,34,full_semantic_force_closure,4,0.00000,0.40684,0.00000,1.00000,0.00000,1.00000,0.39655,0.04069
combined_hard_shift,mug_pour_handoff,1,34,minus_task_intent_conditioning,12,0.00000,0.90161,0.00000,0.00000,0.00000,1.00000,0.01793,0.09545
combined_hard_shift,mug_pour_handoff,1,34,minus_forbidden_surface_semantics,15,0.00000,0.51124,0.00000,0.00000,1.00000,0.00000,0.08832,0.06855
combined_hard_shift,mug_pour_handoff,1,34,minus_functional_access_constraint,12,0.00000,0.90161,1.00000,0.00000,0.00000,0.00000,0.00166,0.09545
combined_hard_shift,mug_pour_handoff,1,34,minus_material_deformation_risk,12,0.00000,0.90161,1.00000,0.00000,0.00000,0.00000,0.11923,0.09545
combined_hard_shift,mug_pour_handoff,1,34,geometry_only_closure_score,12,0.00000,0.90161,1.00000,1.00000,0.00000,1.00000,0.12376,0.09545
combined_hard_shift,mug_pour_handoff,1,34,language_only_semantic_score,14,0.00000,0.12500,0.00000,0.00000,1.00000,0.00000,0.04044,0.00000
